TRANSACTION_DATE,ACTIVE_WALLETS
2024-02-04 00:00:00.000,378383
2024-02-05 00:00:00.000,406272
2024-02-06 00:00:00.000,368283
2024-02-07 00:00:00.000,369888
2024-02-08 00:00:00.000,325867
2024-02-09 00:00:00.000,365469
2024-02-10 00:00:00.000,343234
2024-02-11 00:00:00.000,349637
2024-02-12 00:00:00.000,321121
2024-02-13 00:00:00.000,395678
2024-02-14 00:00:00.000,410379
2024-02-15 00:00:00.000,396602
2024-02-16 00:00:00.000,399625
2024-02-17 00:00:00.000,362977
2024-02-18 00:00:00.000,363690
2024-02-19 00:00:00.000,390062
2024-02-20 00:00:00.000,391284
2024-02-21 00:00:00.000,357847
2024-02-22 00:00:00.000,345782
2024-02-23 00:00:00.000,390174
2024-02-24 00:00:00.000,385117
2024-02-25 00:00:00.000,398547
2024-02-26 00:00:00.000,416115
2024-02-27 00:00:00.000,423196
2024-02-28 00:00:00.000,425784
2024-02-29 00:00:00.000,411989
2024-03-01 00:00:00.000,417905
2024-03-02 00:00:00.000,416869
2024-03-03 00:00:00.000,415468
2024-03-04 00:00:00.000,411117
2024-03-05 00:00:00.000,424618
2024-03-06 00:00:00.000,398528
2024-03-07 00:00:00.000,418004
2024-03-08 00:00:00.000,411990
2024-03-09 00:00:00.000,397464
2024-03-10 00:00:00.000,375545
2024-03-11 00:00:00.000,428538
2024-03-12 00:00:00.000,418326
2024-03-13 00:00:00.000,443004
2024-03-14 00:00:00.000,456503
2024-03-15 00:00:00.000,490945
2024-03-16 00:00:00.000,495619
2024-03-17 00:00:00.000,454141
2024-03-18 00:00:00.000,472191
2024-03-19 00:00:00.000,500485
2024-03-20 00:00:00.000,532961
2024-03-21 00:00:00.000,506587
2024-03-22 00:00:00.000,530404
2024-03-23 00:00:00.000,531775
2024-03-24 00:00:00.000,488146
2024-03-25 00:00:00.000,484450
2024-03-26 00:00:00.000,447648
2024-03-27 00:00:00.000,426182
2024-03-28 00:00:00.000,444468
2024-03-29 00:00:00.000,480720
2024-03-30 00:00:00.000,466787
2024-03-31 00:00:00.000,464612
2024-04-01 00:00:00.000,451340
2024-04-02 00:00:00.000,411507
2024-04-03 00:00:00.000,392521
2024-04-04 00:00:00.000,426064
2024-04-05 00:00:00.000,451828
2024-04-06 00:00:00.000,461152
2024-04-07 00:00:00.000,434846
2024-04-08 00:00:00.000,432426
2024-04-09 00:00:00.000,439277
2024-04-10 00:00:00.000,419625
2024-04-11 00:00:00.000,426805
2024-04-12 00:00:00.000,483462
2024-04-13 00:00:00.000,397011
2024-04-14 00:00:00.000,401228
2024-04-15 00:00:00.000,420937
2024-04-16 00:00:00.000,434792
2024-04-17 00:00:00.000,466194
2024-04-18 00:00:00.000,455936
2024-04-19 00:00:00.000,428067
2024-04-20 00:00:00.000,438456
2024-04-21 00:00:00.000,412530
2024-04-22 00:00:00.000,405127
2024-04-23 00:00:00.000,401899
2024-04-24 00:00:00.000,378055
2024-04-25 00:00:00.000,404781
2024-04-26 00:00:00.000,425557
2024-04-27 00:00:00.000,406758
2024-04-28 00:00:00.000,411161
2024-04-29 00:00:00.000,462870
2024-04-30 00:00:00.000,472050
2024-05-01 00:00:00.000,440789
2024-05-02 00:00:00.000,458492
2024-05-03 00:00:00.000,423898
2024-05-04 00:00:00.000,436727
2024-05-05 00:00:00.000,447740
2024-05-06 00:00:00.000,439174
2024-05-07 00:00:00.000,439443
2024-05-08 00:00:00.000,419937
2024-05-09 00:00:00.000,408314
2024-05-10 00:00:00.000,432907
2024-05-11 00:00:00.000,420338
2024-05-12 00:00:00.000,392661
2024-05-13 00:00:00.000,387293
2024-05-14 00:00:00.000,392211
2024-05-15 00:00:00.000,392299
2024-05-16 00:00:00.000,398235
2024-05-17 00:00:00.000,386274
2024-05-18 00:00:00.000,429952
2024-05-19 00:00:00.000,370699
2024-05-20 00:00:00.000,373446
2024-05-21 00:00:00.000,412248
2024-05-22 00:00:00.000,403499
2024-05-23 00:00:00.000,381753
2024-05-24 00:00:00.000,385153
2024-05-25 00:00:00.000,430375
2024-05-26 00:00:00.000,394814
2024-05-27 00:00:00.000,379343
2024-05-28 00:00:00.000,340335
2024-05-29 00:00:00.000,381839
2024-05-30 00:00:00.000,363953
2024-05-31 00:00:00.000,383346
2024-06-01 00:00:00.000,350753
2024-06-02 00:00:00.000,325237
2024-06-03 00:00:00.000,350546
2024-06-04 00:00:00.000,377510
2024-06-05 00:00:00.000,360354
2024-06-06 00:00:00.000,345345
2024-06-07 00:00:00.000,370430
2024-06-08 00:00:00.000,385134
2024-06-09 00:00:00.000,378482
2024-06-10 00:00:00.000,374292
2024-06-11 00:00:00.000,370591
2024-06-12 00:00:00.000,403739
2024-06-13 00:00:00.000,406545
2024-06-14 00:00:00.000,391262
2024-06-15 00:00:00.000,393109
2024-06-16 00:00:00.000,386062
2024-06-17 00:00:00.000,378380
2024-06-18 00:00:00.000,366265
2024-06-19 00:00:00.000,376074
2024-06-20 00:00:00.000,371300
2024-06-21 00:00:00.000,508780
2024-06-22 00:00:00.000,607046
2024-06-23 00:00:00.000,393589
2024-06-24 00:00:00.000,391119
2024-06-25 00:00:00.000,427058
2024-06-26 00:00:00.000,486454
2024-06-27 00:00:00.000,416010
2024-06-28 00:00:00.000,415458
2024-06-29 00:00:00.000,465431
2024-06-30 00:00:00.000,400977
2024-07-01 00:00:00.000,386270
2024-07-02 00:00:00.000,377934
2024-07-03 00:00:00.000,353389
2024-07-04 00:00:00.000,430116
2024-07-05 00:00:00.000,427304
2024-07-06 00:00:00.000,429625
2024-07-07 00:00:00.000,351719
2024-07-08 00:00:00.000,392922
2024-07-09 00:00:00.000,398615
2024-07-10 00:00:00.000,401177
2024-07-11 00:00:00.000,415075
2024-07-12 00:00:00.000,438143
2024-07-13 00:00:00.000,419275
2024-07-14 00:00:00.000,360712
2024-07-15 00:00:00.000,377403
2024-07-16 00:00:00.000,363828
2024-07-17 00:00:00.000,337321
2024-07-18 00:00:00.000,350181
2024-07-19 00:00:00.000,356134
2024-07-20 00:00:00.000,367697
2024-07-21 00:00:00.000,347778
2024-07-22 00:00:00.000,351021
2024-07-23 00:00:00.000,372592
2024-07-24 00:00:00.000,358853
2024-07-25 00:00:00.000,347884
2024-07-26 00:00:00.000,376232
2024-07-27 00:00:00.000,342417
2024-07-28 00:00:00.000,367196
2024-07-29 00:00:00.000,347230
2024-07-30 00:00:00.000,362395
2024-07-31 00:00:00.000,361066
2024-08-01 00:00:00.000,322282
2024-08-02 00:00:00.000,324033
2024-08-03 00:00:00.000,402707
2024-08-04 00:00:00.000,367355
2024-08-05 00:00:00.000,321776
2024-08-06 00:00:00.000,363075
2024-08-07 00:00:00.000,357191
2024-08-08 00:00:00.000,316931
2024-08-09 00:00:00.000,339203
2024-08-10 00:00:00.000,388582
2024-08-11 00:00:00.000,320860
2024-08-12 00:00:00.000,293983
2024-08-13 00:00:00.000,333146
2024-08-14 00:00:00.000,519389
2024-08-15 00:00:00.000,483825
2024-08-16 00:00:00.000,387956
2024-08-17 00:00:00.000,357086
2024-08-18 00:00:00.000,353955
2024-08-19 00:00:00.000,319103
2024-08-20 00:00:00.000,326323
2024-08-21 00:00:00.000,350085
2024-08-22 00:00:00.000,354840
2024-08-23 00:00:00.000,369191
2024-08-24 00:00:00.000,396619
2024-08-25 00:00:00.000,312420
2024-08-26 00:00:00.000,369010
2024-08-27 00:00:00.000,372212
2024-08-28 00:00:00.000,359627
2024-08-29 00:00:00.000,386099
2024-08-30 00:00:00.000,385749
2024-08-31 00:00:00.000,347149
2024-09-01 00:00:00.000,331438
2024-09-02 00:00:00.000,342239
2024-09-03 00:00:00.000,349504
2024-09-04 00:00:00.000,326803
2024-09-05 00:00:00.000,332479
2024-09-06 00:00:00.000,341804
2024-09-07 00:00:00.000,346909
2024-09-08 00:00:00.000,370647
2024-09-09 00:00:00.000,363005
2024-09-10 00:00:00.000,359222
2024-09-11 00:00:00.000,395458
2024-09-12 00:00:00.000,367613
2024-09-13 00:00:00.000,363406
2024-09-14 00:00:00.000,366467
2024-09-15 00:00:00.000,369811
2024-09-16 00:00:00.000,313434
2024-09-17 00:00:00.000,348287
2024-09-18 00:00:00.000,310453
2024-09-19 00:00:00.000,306886
2024-09-20 00:00:00.000,302762
2024-09-21 00:00:00.000,282581
2024-09-22 00:00:00.000,282829
2024-09-23 00:00:00.000,292808
2024-09-24 00:00:00.000,304732
2024-09-25 00:00:00.000,314494
2024-09-26 00:00:00.000,322603
2024-09-27 00:00:00.000,367102
2024-09-28 00:00:00.000,364592
2024-09-29 00:00:00.000,351390
2024-09-30 00:00:00.000,365026
2024-10-01 00:00:00.000,430924
2024-10-02 00:00:00.000,363580
2024-10-03 00:00:00.000,368136
2024-10-04 00:00:00.000,350431
2024-10-05 00:00:00.000,323192
2024-10-06 00:00:00.000,298258
2024-10-07 00:00:00.000,323127
2024-10-08 00:00:00.000,320015
2024-10-09 00:00:00.000,364246
2024-10-10 00:00:00.000,337892
2024-10-11 00:00:00.000,377550
2024-10-12 00:00:00.000,361294
2024-10-13 00:00:00.000,300935
2024-10-14 00:00:00.000,362250
2024-10-15 00:00:00.000,387712
2024-10-16 00:00:00.000,361653
2024-10-17 00:00:00.000,416181
2024-10-18 00:00:00.000,432037
2024-10-19 00:00:00.000,443575
2024-10-20 00:00:00.000,403794
2024-10-21 00:00:00.000,406874
2024-10-22 00:00:00.000,393442
2024-10-23 00:00:00.000,388526
2024-10-24 00:00:00.000,364229
2024-10-25 00:00:00.000,369813
2024-10-26 00:00:00.000,356833
2024-10-27 00:00:00.000,312376
2024-10-28 00:00:00.000,331991
2024-10-29 00:00:00.000,397187
2024-10-30 00:00:00.000,323980
2024-10-31 00:00:00.000,340066
2024-11-01 00:00:00.000,353245
2024-11-02 00:00:00.000,347142
2024-11-03 00:00:00.000,374300
2024-11-04 00:00:00.000,346692
2024-11-05 00:00:00.000,348847
2024-11-06 00:00:00.000,354930
2024-11-07 00:00:00.000,389785
2024-11-08 00:00:00.000,398429
2024-11-09 00:00:00.000,363303
2024-11-10 00:00:00.000,380106
2024-11-11 00:00:00.000,415832
2024-11-12 00:00:00.000,403316
2024-11-13 00:00:00.000,387902
2024-11-14 00:00:00.000,407307
2024-11-15 00:00:00.000,406575
2024-11-16 00:00:00.000,413815
2024-11-17 00:00:00.000,404110
2024-11-18 00:00:00.000,398919
2024-11-19 00:00:00.000,394081
2024-11-20 00:00:00.000,421577
2024-11-21 00:00:00.000,427093
2024-11-22 00:00:00.000,435064
2024-11-23 00:00:00.000,421819
2024-11-24 00:00:00.000,394729
2024-11-25 00:00:00.000,434654
2024-11-26 00:00:00.000,420821
2024-11-27 00:00:00.000,440113
2024-11-28 00:00:00.000,441526
2024-11-29 00:00:00.000,438495
2024-11-30 00:00:00.000,410089
2024-12-01 00:00:00.000,403713
2024-12-02 00:00:00.000,429554
2024-12-03 00:00:00.000,438392
2024-12-04 00:00:00.000,434428
2024-12-05 00:00:00.000,447840
2024-12-06 00:00:00.000,436600
2024-12-07 00:00:00.000,427251
2024-12-08 00:00:00.000,414873
2024-12-09 00:00:00.000,417268
2024-12-10 00:00:00.000,456169
2024-12-11 00:00:00.000,437853
2024-12-12 00:00:00.000,468288
2024-12-13 00:00:00.000,441710
2024-12-14 00:00:00.000,432629
2024-12-15 00:00:00.000,415279
2024-12-16 00:00:00.000,428291
2024-12-17 00:00:00.000,460775
2024-12-18 00:00:00.000,436473
2024-12-19 00:00:00.000,428807
2024-12-20 00:00:00.000,458321
2024-12-21 00:00:00.000,454670
2024-12-22 00:00:00.000,466072
2024-12-23 00:00:00.000,483420
2024-12-24 00:00:00.000,478537
2024-12-25 00:00:00.000,439836
2024-12-26 00:00:00.000,414275
2024-12-27 00:00:00.000,421389
2024-12-28 00:00:00.000,398741
2024-12-29 00:00:00.000,408834
2024-12-30 00:00:00.000,417248
2024-12-31 00:00:00.000,412469
2025-01-01 00:00:00.000,320722
2025-01-02 00:00:00.000,361674
2025-01-03 00:00:00.000,411170
2025-01-04 00:00:00.000,381227
2025-01-05 00:00:00.000,374394
2025-01-06 00:00:00.000,383739
2025-01-07 00:00:00.000,394879
2025-01-08 00:00:00.000,379783
2025-01-09 00:00:00.000,395651
2025-01-10 00:00:00.000,392583
2025-01-11 00:00:00.000,382146
2025-01-12 00:00:00.000,367087
2025-01-13 00:00:00.000,419156
2025-01-14 00:00:00.000,446268
2025-01-15 00:00:00.000,421647
2025-01-16 00:00:00.000,415320
2025-01-17 00:00:00.000,408921
2025-01-18 00:00:00.000,381738
2025-01-19 00:00:00.000,418252
2025-01-20 00:00:00.000,453804
2025-01-21 00:00:00.000,429692
2025-01-22 00:00:00.000,430358
2025-01-23 00:00:00.000,442641
2025-01-24 00:00:00.000,474978
2025-01-25 00:00:00.000,556402
2025-01-26 00:00:00.000,428605
2025-01-27 00:00:00.000,411602
2025-01-28 00:00:00.000,407870
2025-01-29 00:00:00.000,399612
2025-01-30 00:00:00.000,403643
2025-01-31 00:00:00.000,389746
2025-02-01 00:00:00.000,359411
2025-02-02 00:00:00.000,342759
2025-02-03 00:00:00.000,371588
2025-02-04 00:00:00.000,411091
2025-02-05 00:00:00.000,388612
2025-02-06 00:00:00.000,467359
2025-02-07 00:00:00.000,465165
2025-02-08 00:00:00.000,408048
2025-02-09 00:00:00.000,385310
2025-02-10 00:00:00.000,499975
2025-02-11 00:00:00.000,428294
2025-02-12 00:00:00.000,412733
2025-02-13 00:00:00.000,423517
2025-02-14 00:00:00.000,455326
2025-02-15 00:00:00.000,368952
2025-02-16 00:00:00.000,388439
2025-02-17 00:00:00.000,469859
2025-02-18 00:00:00.000,424076
2025-02-19 00:00:00.000,405153
2025-02-20 00:00:00.000,452636
2025-02-21 00:00:00.000,447470
2025-02-22 00:00:00.000,364744
2025-02-23 00:00:00.000,391904
2025-02-24 00:00:00.000,439976
2025-02-25 00:00:00.000,438129
2025-02-26 00:00:00.000,408213
2025-02-27 00:00:00.000,164148
﻿
